鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
中正區,房地(土地+建物)+車位,臺北市中正區重慶南路三段４５號四樓,41.65,住,,,1110614,土地2建物1車位1,四層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1100915,238.60999999999999,3,2,2,有,有,88000000,425191,坡道平面,39.17,3200000,,RPVNMLPKOHHGFAA87DA,107.87,10.6,11.95,有,
內湖區,房地(土地+建物),臺北市內湖區成功路三段８４號三樓,25.87,商,,,1110624,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690624,98.23,5,0,5,有,無,16200000,164919,,0.0,0,陽台外推；其他增建；,RPWOMLRKQHHGFCA68DA,93.41,0.0,4.82,無,142
內湖區,房地(土地+建物)+車位,臺北市內湖區康樂街１３６巷２９弄１５號二樓之１,14.63,住,,,1110619,土地1建物1車位1,二層,十一層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0941123,119.62,3,2,2,有,有,18000000,150477,坡道平面,45.93,0,夾層；其他增建；,RPSPMLOLQHHGFCA18DA,43.19,2.76,4.04,有,
中山區,房地(土地+建物)+車位,臺北市中山區敬業三路１６２巷３７號十二樓,47.09,住,,,1110616,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890628,155.72,3,2,2,有,有,31000000,199075,坡道平面,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLPJRHHGFCA87DA,77.76,0.0,8.22,有,
士林區,土地,溪洲段三小段572地號,237.33,都市：其他:道路用地(公共設施用地)(將來採區段徵收方式辦理整體開發)。,,,1110624,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,17484890,73673,,0.0,0,包含公共設施保留地用地；,RPOOMLOJQHHGFEA67DA,0.0,0.0,0.0,無,143
士林區,土地,富安段一小段64地號,992.0,都市：其他:道路用地(公共設施用地)(將來採區段徵收方式辦理整體開發)。,,,1110624,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,67952575,68501,,0.0,0,包含公共設施保留地用地；,RPQOMLOJQHHGFEA87DA,0.0,0.0,0.0,無,
大安區,房地(土地+建物),臺北市大安區羅斯福路二段８５號四樓之１,6.34,商,,,1110628,土地2建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1101028,71.02,2,2,1,有,有,29980000,422135,,0.0,0,,RPQNMLRJRHHGFFA28DA,40.43,1.49,4.81,有,
中山區,房地(土地+建物)+車位,臺北市中山區合江街３７號三樓,12.52,住,,,1110623,土地1建物1車位1,三層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070514,101.54,2,2,2,有,有,26690000,302451,其他,21.56,2500000,,RPRNMLLKRHHGFCA57DA,26.73,14.68,2.61,有,
內湖區,房地(土地+建物),臺北市內湖區民權東路六段２７２號三樓,13.36,住,,,1110615,土地1建物1車位0,三層,十層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0811221,61.58,2,2,1,有,有,9294706,150937,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSQMLQLQHHGFCA48DA,41.95,0.0,5.41,有,
大同區,房地(土地+建物)+車位,臺北市大同區民權西路１６０巷２６弄１號十四樓之２,21.35,住,,,1110607,土地1建物1車位1,十四層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101227,187.28,3,2,2,有,有,41500000,221605,坡道平面,0.0,0,,RPTNMLMJRHHGFBA67DA,88.0,8.94,6.78,有,
大同區,房地(土地+建物)+車位,臺北市大同區民權西路１６０巷１８弄８號十一樓之５,8.44,住,,,1110615,土地1建物1車位1,十一層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101227,93.24000000000001,1,1,1,有,有,13840000,197966,坡道平面,32.26,1770000,,RPROMLMKRHHGFBA67DA,33.78,2.0,4.99,有,
大同區,房地(土地+建物)+車位,臺北市大同區民權西路１６０巷１８弄８號十一樓之６,20.25,住,,,1110615,土地1建物1車位1,十一層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101227,180.24,3,2,1,有,有,29470000,187187,坡道平面,32.26,1770000,,RPSOMLMKRHHGFBA77DA,83.41,8.95,6.46,有,
大同區,房地(土地+建物)+車位,臺北市大同區民權西路１６０巷１８弄６號十六樓之１,12.2,住,,,1110616,土地1建物1車位1,十六層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101227,118.31,2,1,1,有,有,24500000,256827,坡道平面,32.26,2400000,,RPTOMLMKRHHGFBA87DA,49.49,4.41,3.59,有,
中山區,房地(土地+建物),臺北市中山區民生東路三段７３巷２弄１號三樓,43.5,都市：其他:第三種住宅區。,,,1110630,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0651012,101.99,3,2,2,有,無,21000000,205903,,0.0,0,,RPUOMLMKRHHGFCA18EA,89.96,0.0,12.03,無,144
大安區,車位,臺北市大安區安和路二段４４巷１８號地下,0.08,住,,,1110608,土地4建物1車位2,地下層,五層,其他,停車空間,鋼筋混凝土造,0761209,42.39,0,0,0,有,無,6200000,,坡道平面,0.0,6200000,僅車位交易；,RPVNMLNKPHHGFFA38EA,0.0,0.0,0.0,有,
萬華區,房地(土地+建物),臺北市萬華區莒光路２９９巷９號二樓,23.4,住,,,1110630,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0721223,84.33,3,1,1,有,無,6000000,71149,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLNKRHHGFBA57EA,72.28,0.0,8.44,無,
北投區,房地(土地+建物),臺北市北投區新民路５３之１號四樓之６,5.44,住,,,1110604,土地1建物1車位0,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970221,27.5,1,1,1,有,有,4080000,148364,,0.0,0,夾層；其他增建；,RPQSMLKMQHHGFEA18DA,14.26,3.33,0.0,有,145
士林區,土地,富安段一小段229地號,866.9,住,,,1110624,土地19建物0車位0,,,其他,,,,0.0,0,0,0,有,無,57252025,66042,,0.0,0,包含公共設施保留地用地；,RPSNMLOJQHHGFEA97DA,0.0,0.0,0.0,無,146
士林區,土地,溪洲段一小段456地號,274.64,都市：其他:國中用地(公共設施用地)及國小用地(公共設施用地)及住宅區(細部計畫尚未完成，尚未能准許依變更後計畫用途使用)及道路用地(公共設施用地)。,,,1110624,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,24924000,90752,,0.0,0,包含公共設施保留地用地；,RPWNMLOJQHHGFEA38DA,0.0,0.0,0.0,無,147
士林區,房地(土地+建物),臺北市士林區中山北路五段６２６號七樓,36.04,商,,,1110611,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0750726,183.39000000000001,4,2,2,有,有,38200000,208299,,0.0,0,陽台外推；頂樓加蓋；其他增建；,RPWOMLQKQHHGFEA78DA,156.09,0.0,17.93,有,
士林區,土地,溪洲段三小段55地號,151.53,住,,,1110624,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13751700,90752,,0.0,0,,RPUOMLOJQHHGFEA28DA,0.0,0.0,0.0,無,148
中山區,房地(土地+建物),臺北市中山區北安路８２１巷３弄２號三樓,45.16,住,,,1110622,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0650114,117.34,3,2,2,有,無,13000000,110789,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVPMLSJRHHGFCA78DA,104.21,0.0,13.13,無,
大同區,房地(土地+建物),臺北市大同區南京西路３６０之２號十二樓之３,3.12,商,,,1110620,土地1建物1車位0,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0671107,33.14,1,1,1,有,有,6200000,187085,,0.0,0,陽台外推；,RPOPMLQJRHHGFBA77DA,22.75,0.0,3.2,有,149
萬華區,房地(土地+建物),臺北市萬華區康定路８２號十五樓之３,10.53,商,,,1110629,土地1建物1車位0,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020528,141.74,2,2,2,有,有,29880000,210809,,0.0,0,,RPOOMLNLQHHGFBA47DA,79.93,0.82,14.18,有,150
文山區,土地,指南段四小段393地號,5108.0,都市：其他:保護區。,,,1110619,土地11建物0車位0,,,其他,,,,0.0,0,0,0,有,無,21000000,4111,,0.0,0,未登記建物；,RPROMLLJRHHGFAA37DA,0.0,0.0,0.0,無,151
文山區,房地(土地+建物),臺北市文山區木柵路一段５９巷３８號二樓,17.97,住,,,1110614,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,66.12,3,1,1,有,無,9000000,136116,,0.0,0,茲因房屋有嚴重滲漏水之瑕疵，經買賣雙方協議，賣方補貼新台幣參拾捌萬元整予買方以修繕房屋滲漏水、壁癌瑕疵。陽台外推；,RPTOMLRJRHHGFAA18DA,55.39,0.0,10.73,無,
南港區,房地(土地+建物),臺北市南港區興華路３０巷３４號三樓,21.76,住,,,1110624,土地1建物1車位0,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0790109,132.07,4,2,2,有,有,28500000,215795,,0.0,0,其他增建；,RPWOMLLJRHHGFDA18DA,93.55,1.98,13.91,有,
北投區,房地(土地+建物),臺北市北投區知行路２４５巷１號五樓,18.71,住,,,1110622,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680627,74.52,3,2,1,有,無,9200000,123457,,0.0,0,陽台外推；頂樓加蓋；其他增建；,RPXRMLKMQHHGFEA78DA,61.92,0.0,12.6,無,
士林區,房地(土地+建物),臺北市士林區天母西路２２巷３３號四樓,41.49,商,,,1110610,土地1建物1車位0,四層，電梯樓梯間,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841213,127.45,3,2,2,有,無,25500000,200078,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSOMLNKRHHGFEA18DA,103.48,3.04,12.1,有,
北投區,房地(土地+建物)+車位,臺北市北投區西安街二段２６１號四樓,27.5,住,,,1110614,土地1建物1車位2,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110126,174.16,3,2,2,有,有,28836600,188727,坡道機械,40.44,3600000,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLMKRHHGFEA77DA,79.12,5.25,9.09,有,
大安區,房地(土地+建物)+車位,臺北市大安區羅斯福路二段８５號十二樓之５,8.89,商,,,1110610,土地2建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1101028,131.79000000000002,2,2,2,有,有,48250000,451185,坡道平面,33.05,3700000,,RPPQMLMKRHHGFFA08DA,55.56,6.02,3.35,有,
士林區,房地(土地+建物),臺北市士林區士東路２５８號七樓,25.82,住,,,1110620,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0701229,177.57,6,2,5,有,無,35000000,197105,,0.0,0,頂樓加蓋；其他增建；,RPOOMLOLQHHGFEA87DA,92.4,61.12,9.27,有,
文山區,房地(土地+建物)+車位,臺北市文山區久康街１１０巷２弄１１號六樓,34.5,住,,,1110618,土地5建物1車位1,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1000823,135.14,3,2,2,有,有,19800000,161221,塔式車位,18.53,1000000,夾層；其他增建；,RPRNMLQJRHHGFAA77DA,33.72,6.07,7.54,有,
中正區,房地(土地+建物),臺北市中正區齊東街８２巷７號三樓之１,13.78,住,,,1110619,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1051025,50.69,0,1,1,有,有,13760000,271454,,0.0,0,,RPVOMLQKRHHGFBA48DA,22.1,0.0,8.76,有,
萬華區,房地(土地+建物),臺北市萬華區桂林路１０９號二十樓之２,6.16,商,,,1110629,土地1建物1車位0,二十層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081008,86.11,2,1,1,有,有,18470000,214493,,0.0,0,,RPVOMLNKRHHGFBA18DA,47.49,6.03,4.01,有,
萬華區,房地(土地+建物),臺北市萬華區萬大路４９３巷５８弄１８號四樓,45.25,住,,,1110507,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660328,138.93,4,2,2,有,無,16000000,115166,,0.0,0,,RPSPMLQJRHHGFBA18DA,119.95,0.0,18.98,無,
中山區,房地(土地+建物),臺北市中山區植福路２８９號二樓,1389.71,都市：其他:娛樂區(供娛樂健身使用不得作住宅使用)。,,,1110516,土地1建物1車位0,全,四層,透天厝,其他,鋼筋混凝土造,0930506,1837.57,0,0,0,無,有,1167050000,635105,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTPMLKMQHHGFCA97DA,1837.57,0.0,0.0,有,152
中山區,房地(土地+建物),臺北市中山區松江路８號地下室,82.68,商,,,1110514,土地1建物3車位0,地下層,十二層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土造,0661102,1110.05,0,2,1,有,有,176380000,158894,,0.0,0,其他增建；,RPVQMLQKOHHGFCA58EA,972.98,46.27,0.0,有,
中山區,房地(土地+建物),臺北市中山區松江路８號二樓,66.66,商,,,1110514,土地1建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0661102,611.56,0,1,1,有,有,83740000,136929,,0.0,0,陽台外推；,RPWQMLQKOHHGFCA68EA,483.51,0.0,65.37,有,
士林區,房地(土地+建物),臺北市士林區文林路１４４巷１８號三樓,9.93,商,,,1110521,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),辦公用,鋼筋混凝土造,1110118,37.63,0,0,0,無,有,10300000,273718,,0.0,0,,RPQNMLQJPHHGFEA87DA,21.33,0.0,3.93,有,
士林區,房地(土地+建物),臺北市士林區文林路１４４巷１２號二樓,9.82,商,,,1110508,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),辦公用,鋼筋混凝土造,1110118,37.28,0,0,0,無,有,9180000,246245,,0.0,0,,RPVNMLTLOHHGFEA78DA,22.32,0.0,2.68,有,
松山區,房地(土地+建物),臺北市松山區三民路９６巷９號三樓,32.5,都市：其他:住宅用地(民生社區特定專用區)。,,,1110530,土地3建物1車位0,三層，陽臺,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0630313,85.59,3,2,1,有,無,16800000,196285,,0.0,0,,RPPNMLKLOHHGFDA17DA,85.59,0.0,0.0,無,
北投區,房地(土地+建物)+車位,臺北市北投區關渡路６８之１號,33.7,住,,,1110503,土地1建物1車位1,一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0790110,141.56,3,2,2,有,有,15600000,110193,坡道平面,46.56,0,平台外推,RPOOMLMJRHHGFEA57DA,122.89,9.19,0.0,有,
北投區,土地,洲美段二小段272地號,504.18,農,,,1110520,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,19900000,39470,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPXNMLTLQHHGFEA56DA,0.0,0.0,0.0,無,153
中正區,房地(土地+建物),臺北市中正區金華街４５之２號,23.84,住,,,1110529,土地1建物1車位0,一層，二層,十二層,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0741022,135.73,2,1,1,有,有,16000000,117881,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVNMLPJRHHGFAA08DA,88.3,0.0,2.86,有,
文山區,房地(土地+建物)+車位,臺北市文山區政大一街３２０巷９６號四樓,30.73,商,,,1110512,土地1建物1車位1,五層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000429,225.26999999999998,5,2,2,有,有,34250000,174652,坡道平面,43.48,2500000,其他增建；,RPPOMLNKRHHGFAA47DA,110.8,1.41,15.95,有,154
士林區,房地(土地+建物),臺北市士林區士東路５４巷１５號五樓,26.05,住,,,1110528,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0721202,108.65,3,2,2,有,無,19370000,178279,,0.0,0,陽台外推；頂樓加蓋；其他增建；,RPSPMLQLPHHGFEA48DA,93.54,0.0,10.32,無,
萬華區,房地(土地+建物),臺北市萬華區莒光路２９９巷３號二樓,20.64,住,,,1110512,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0730519,97.42,3,2,2,有,無,18600000,190926,,0.0,0,陽台外推；其他增建；,RPPOMLTKRHHGFBA18DA,82.93,0.0,8.77,有,
北投區,房地(土地+建物),臺北市北投區同德街４０巷６號四樓,31.01,住,,,1110527,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730619,116.67,2,2,1,有,有,15120000,129596,,0.0,0,陽台外推；其他增建；,RPRNMLRKQHHGFEA28DA,95.02,0.0,11.48,無,
信義區,房地(土地+建物),臺北市信義區忠孝東路五段２９５巷５２號,40.0,住,,,1110421,土地1建物1車位0,全,三層,透天厝,住家用,加強磚造,0510201,112.89,4,3,2,有,無,25500000,225884,,0.0,0,頂樓加蓋；其他增建；,RPURMLLJQHHGFDA28EA,112.89,0.0,0.0,無,
中山區,房地(土地+建物)+車位,臺北市中山區長安西路１６號十二樓,17.47,商,,,1110426,土地2建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941109,169.47,4,2,2,有,有,45000000,283753,坡道機械,17.93,2000000,陽台外推；其他增建；,RPWPMLSJRHHGFCA88DA,91.22,0.0,12.68,有,
中正區,房地(土地+建物),臺北市中正區羅斯福路三段８４巷４之６號,66.0,住,,,1110419,土地1建物1車位0,全,三層,透天厝,,加強磚造,,153.45,7,0,7,有,無,43880000,285956,,0.0,0,頂樓加蓋；其他增建；,RPTNMLSJRHHGFAA18DA,153.45,0.0,0.0,無,
內湖區,房地(土地+建物),臺北市內湖區康樂街６１巷７９弄７號五樓,30.73,住,,,1110405,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0731019,85.19,2,2,2,有,無,11980000,140627,,0.0,0,陽台外推；頂樓加蓋；其他增建；,RPPQMLLJRHHGFCA57DA,78.18,0.0,7.01,無,
大安區,房地(土地+建物)+車位,臺北市大安區大安路二段８２號十二樓,49.57,住,,,1110414,土地1建物1車位2,十二層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1100831,369.67,4,2,2,有,有,153200000,482743,坡道平面,68.06,7600000,二個停車位未拆分單價,RPSNMLQJRHHGFFA38DA,172.94,10.41,17.39,有,
大安區,車位,臺北市大安區大安路二段８０號,0.64,住,,,1110414,土地1建物1車位1,一層,二十一層,其他,住家用,鋼骨鋼筋混凝土造,1100831,34.03,0,0,0,有,有,3800000,,坡道平面,34.03,3800000,僅車位交易；,RPTNMLQJRHHGFFA48DA,0.0,0.0,0.0,有,155
士林區,房地(土地+建物),臺北市士林區文林路１４４巷２０號二樓,10.66,商,,,1110428,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),辦公用,鋼筋混凝土造,1110118,40.41,0,0,0,無,有,9900000,244989,,0.0,0,,RPPNMLQJPHHGFEA77DA,25.22,1.91,0.0,有,
士林區,房地(土地+建物),臺北市士林區文林路１４４巷１８號二樓,9.93,商,,,1110317,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),辦公用,鋼筋混凝土造,1110118,37.63,0,0,0,無,有,9400000,249801,,0.0,0,,RPTPMLLLOHHGFEA97DA,21.33,0.0,3.93,有,
文山區,房地(土地+建物),臺北市文山區羅斯福路五段２１８巷２２號五樓,27.26,住,,,1110323,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680404,93.31,3,2,2,有,無,12000000,128604,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPOMLMJRHHGFAA27DA,81.55,0.0,11.76,無,
內湖區,房地(土地+建物)+車位,臺北市內湖區安泰街１２５巷６號四樓之１,42.44,住,,,1110327,土地1建物1車位1,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0980121,174.37,3,2,2,有,有,24060000,159002,坡道平面,35.63,2000000,其他增建；,RPOOMLOLQHHGFCA67DA,92.73,3.46,10.99,有,
士林區,房地(土地+建物)+車位,臺北市士林區社正路４１號六樓,16.44,商,,,1110330,土地1建物1車位1,六層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1040825,120.92,2,2,1,有,有,20020000,165564,升降機械,12.63,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLQKRHHGFEA48EA,58.54,8.55,4.22,有,
中山區,房地(土地+建物),臺北市中山區長春路１００號五樓之３,6.46,商,,,1110228,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0640626,55.25,0,0,0,無,有,10527000,190534,,0.0,0,,RPSPMLQJRHHGFCA28DA,40.94,0.0,4.48,有,
內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路三段３６號二樓,27.45,住,,,1110225,土地2建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080418,182.25,3,2,2,有,有,36000000,197531,坡道平面,38.91,0,,RPPVMLNKRHHGFCA38DA,82.47,7.96,8.27,有,
大安區,房地(土地+建物),臺北市大安區羅斯福路三段２６９巷６之１號,9.65,商,,,1110117,土地1建物1車位0,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,50.06,0,1,1,有,無,11000000,219736,,0.0,0,一樓平台及後院防火巷加遮雨棚親友、員工、共有人或其他特殊關係間之交易；其他增建；,RPWNMLSJRHHGFFA98DA,24.72,25.34,0.0,有,
大安區,房地(土地+建物),臺北市大安區羅斯福路三段２７３號二樓,2.68,商,,,1110111,土地1建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土造,0700817,29.099999999999998,3,1,2,有,有,4500000,154639,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；陽台外推；,RPVNMLSJRHHGFFA88DA,22.93,0.0,2.21,有,
信義區,房地(土地+建物)+車位,臺北市信義區永吉路３０２號九樓,17.02,商,,,1101213,土地3建物1車位2,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841016,193.60000000000002,4,2,2,有,有,40280000,243327,坡道機械,44.5,4000000,,RPVNMLPKRHHGFDA58EA,147.14,2.44,10.0,有,
萬華區,房地(土地+建物),臺北市萬華區環河南路二段２５號五樓,8.47,商,,,1100825,土地2建物1車位0,五層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090807,90.47,2,1,1,有,有,18100000,200044,,0.0,0,,RPSOMLRJRHHGFBA28EA,53.82,3.16,3.89,有,
信義區,房地(土地+建物),臺北市信義區信義路五段１５０巷３３０號六樓之９,6.81,住,,,1100813,土地1建物1車位0,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980408,49.08,1,1,1,有,有,12400000,252649,,0.0,0,,RPPPMLPKRHHGFDA08DA,22.17,4.26,3.75,有,
萬華區,房地(土地+建物),臺北市萬華區成都路１３９號十五樓之２,1.86,商,,,1100114,土地1建物1車位0,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041001,27.1,1,1,1,有,有,5250000,193655,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTOMLOKRHHGFBA18EA,16.43,0.0,1.47,有,156
大安區,房地(土地+建物)+車位,臺北市大安區杭州南路二段６１巷３４號三樓,32.89,住,,,1091212,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110510,161.07,2,2,2,有,有,45420000,332892,升降平面,32.74,2700000,預售屋、或土地及建物分件登記案件；,RPPNMLOKRHHGFFA08EA,69.15,4.17,7.38,有,
中山區,房地(土地+建物)+車位,臺北市中山區南京東路一段１７號十五樓之２,23.91,商,,,1070117,土地1建物1車位2,十五層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1100823,405.13,3,2,3,有,有,144590000,412384,坡道平面,71.0,6800000,銷售面積與登記面積產生的價差，另行找補預售屋、或土地及建物分件登記案件；,RPOQMLSJPHHGFCA97DA,197.74,5.14,20.45,有,
士林區,房地(土地+建物),臺北市士林區文林路１４４巷１０號四樓,11.07,商,,,1030829,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),辦公用,鋼筋混凝土造,1110118,42.0,0,0,0,無,有,11000000,261905,,0.0,0,,RPWNMLKMOHHGFEA08DA,25.49,0.0,2.68,有,
士林區,房地(土地+建物),臺北市士林區文林路１４４巷１６號,10.66,商,,,1030520,土地1建物1車位0,一層,五層,華廈(10層含以下有電梯),辦公用,鋼筋混凝土造,1110118,40.41,0,0,0,無,有,12380000,306360,,0.0,0,,RPXNMLKMOHHGFEA18DA,25.22,1.91,0.0,有,
士林區,房地(土地+建物),臺北市士林區文林路１４４巷１０號三樓,11.07,商,,,1030430,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),辦公用,鋼筋混凝土造,1110118,42.0,0,0,0,無,有,10300000,245238,,0.0,0,,RPVNMLKMOHHGFEA97DA,25.49,0.0,2.68,有,
